t,tr_nll,st_nll
12101,0.21517089409269394,0.3049110060334206
12201,0.20774195004962384,0.306772998380661
12301,0.2035872887864709,0.30694872241020205
12401,0.20482150602866894,0.305613512647152
12501,0.21575515477824955,0.303640613758564
12601,0.2081295198637992,0.3021307858943939
12701,0.2051112277597189,0.30088085160255434
12801,0.207288036686182,0.29784845895767215
12901,0.20226294586751611,0.29831951748132707
13001,0.2160787193838507,0.3001489330768585
13101,0.22189463261961936,0.30259236612319945
13201,0.21553734143152833,0.3038657903790474
13301,0.21572552304007114,0.3051036746621132
13401,0.22038203865792602,0.3058149038553238
13501,0.20572464344352484,0.30401683892011644
13601,0.21196315307784824,0.3003856453061104
13701,0.20361475532464682,0.296410425722599
13801,0.20565319560058415,0.2928135414958
13901,0.20940908466037364,0.2964970541477203
14001,0.2050759170667734,0.3018575808405876
14101,0.20649022572934628,0.3086664660453796
14201,0.2062442803107202,0.30685295989513395
14301,0.2011282092258334,0.3033472170472145
14401,0.20555564906969667,0.30044370795488357
14501,0.21018277855180204,0.293578086566925
14601,0.20881673650452867,0.28406051918268205
14701,0.2159752130517736,0.2762096287250519
14801,0.21554767525531351,0.27135141109228134
14901,0.2181248195718974,0.26885741370916366
15001,0.20550590352155268,0.26939723707437513
15101,0.21402478170003741,0.270848732817173
15201,0.2172567732408643,0.27385198929309845
15301,0.20772596727311612,0.27659164445400236
15401,0.2130991182912141,0.2766491621255875
15501,0.2089743663759902,0.27552855979204177
15601,0.21495879741944374,0.2725429171085358
15701,0.21700347706004977,0.2691783327937126
15801,0.22220661186082288,0.26819771740436554
15901,0.22641970589458943,0.2688796566605568
16001,0.2106648503055796,0.2703640847325325
16101,0.2065660970941186,0.2730332222223282
16201,0.21048211270235478,0.2736297687649727
16301,0.21495752923302353,0.2714914276123047
16401,0.2128792862124741,0.269191311776638
16501,0.21630334432795645,0.2681074890255928
16601,0.22475577070862054,0.267207781791687
16701,0.21633475719541312,0.2656101971745491
16801,0.2161034686908126,0.26460251240730287
16901,0.21910197388194502,0.26270297377109525
17001,0.22373081400264055,0.2623796599507332
17101,0.20734914420843126,0.26160744545459746
17201,0.2117208681628108,0.2599060308098793
17301,0.21066061223223806,0.2599317133665085
17401,0.21135092751216145,0.2612833618819714
17501,0.21961141437590123,0.2624245583891869
17601,0.23354899654705077,0.26246187714338304
17701,0.2180408540463075,0.2613837675690651
17801,0.22261290606558323,0.26019777055978777
17901,0.20773727248609067,0.2582846557378769
18001,0.2081191158670932,0.25774215712547305
18101,0.2270518680885434,0.25831124165058134
18201,0.22200738924834879,0.26285995063781736
18301,0.22889094214327632,0.2686611444234848
18401,0.22539009540681726,0.2724426627159119
18501,0.22576523030623794,0.2721795683979988
18601,0.2148157982122153,0.2707624185204506
18701,0.21754741344824433,0.26804308190345766
18801,0.21324284942410887,0.2630453877925873
18901,0.2145726031000726,0.25914811156988143
19001,0.22182497787252067,0.25666989091038706
19101,0.21436539477463812,0.2574035860538483
19201,0.22324982381928712,0.26026116703748703
19301,0.2277725143927848,0.26068328841924665
19401,0.2175608516686829,0.26035433925390244
19501,0.2164724318753928,0.2591436935186386
19601,0.22328890388365835,0.25909296169281004
19701,0.22543166758790611,0.2583010547041893
19801,0.23822096340470017,0.25499928089380264
19901,0.22393042120300233,0.2536167409658432
20001,0.23567823766581714,0.2543609363436699
20101,0.23346878402531146,0.25712795281410217
20201,0.24521950360015035,0.2602668863654137
20301,0.24048377262875437,0.2635314950942993
20401,0.2373566870495677,0.2655601893782616
20501,0.23934464248064904,0.26469267047643663
20601,0.23775532935373486,0.2630716473698616
20701,0.23665756206559016,0.258951788854599
20801,0.24251870488524438,0.256378570330143
20901,0.24827720973864198,0.2545893510699272
21001,0.23278810018077492,0.2538711261987686
21101,0.23417943946011363,0.2536258225083351
21201,0.25105993750412015,0.2518123908162117
21301,0.23908375199995935,0.24949601114988326
21401,0.2353526666762773,0.2474374836206436
21501,0.2431004209689796,0.2454915809392929
21601,0.22218291801055892,0.2446748887181282
21701,0.2268050288571045,0.2444699933886528
21801,0.2313532916215714,0.2438518371462822
21901,0.241021175641194,0.2447548748731613
22001,0.22557459899783133,0.24451597249507903
22101,0.24708202196694912,0.2438953724861145
22201,0.23098404227378777,0.2431825170636177
22301,0.23654258986143395,0.24390400956869127
22401,0.22532605854794382,0.2442179855823517
22501,0.23207891372069717,0.24486516931056976
22601,0.23214033895805478,0.24460979537367822
22701,0.23518205145150423,0.2419949230670929
22801,0.2342550261521712,0.23921039553284645
22901,0.2375490010823123,0.23629916476011276
23001,0.23487521589715032,0.23320743249058723
23101,0.23832256742566824,0.23187774029970168
23201,0.23148356998478994,0.2342755937576294
23301,0.23493178547769786,0.23882484126091003
23401,0.23387047164756805,0.24499529632329942
23501,0.23483182253204285,0.24912039948701858
23601,0.23723972635120152,0.24832270189523697
23701,0.2406208858927712,0.24618535887002946
23801,0.23689294680915773,0.24472702074050903
23901,0.23277620074301958,0.24537851347923278
24001,0.2339853238772601,0.24544888406991958
24101,0.24039885952174664,0.2451665609240532
24201,0.2295503056295216,0.24306829260587692
24301,0.23219268469363452,0.2430430003762245
24401,0.25272616299390793,0.24223920775651933
24501,0.24019499255828558,0.24149389325976373
24601,0.24353054197374732,0.2423787526547909
24701,0.23394879701137541,0.24437730993032455
24801,0.24589000428952276,0.24788137373924254
24901,0.2462394011905417,0.25209103013277057
25001,0.249915273203142,0.25668964859247206
25101,0.24934723606742917,0.2589465240240097
25201,0.23760478278771044,0.2603717659235001
25301,0.23403198190368713,0.2619145741939545
25401,0.24608134487420322,0.2625265163779259
25501,0.25777979337126017,0.2631621634244919
25601,0.24510889309644698,0.2631500724077225
25701,0.25353432848169466,0.262247078704834
25801,0.24727735799252987,0.26078022495508196
25901,0.2542494642897509,0.2583003309965134
26001,0.26413278106749055,0.25481830945014955
26101,0.2527819686022587,0.2537143048882484
26201,0.24512166089974344,0.25504587928056716
26301,0.24090756470123306,0.25642563203573226
26401,0.24305499481465667,0.2588217190623283
26501,0.24593890563845636,0.2617157211899757
26601,0.23840289778374135,0.26307946232557294
26701,0.2516303593907505,0.2650388770401478
26801,0.2587129095569253,0.262687922590971
26901,0.24942575727179647,0.2572397109389305
27001,0.24665259310156107,0.2523159520328045
27101,0.26914507366120816,0.24842234135866165
27201,0.2514894384019077,0.2469219382405281
27301,0.25108245937951723,0.24567322432994843
27401,0.2582479235455394,0.24403972843885421
27501,0.25644858785271646,0.24410927909612656
27601,0.2589523601773195,0.24214777629375459
27701,0.254824275146742,0.2403503030538559
27801,0.26673087132731454,0.23874853948950767
27901,0.258011375439167,0.23893429468870164
28001,0.25072060862854123,0.23809093841314316
28101,0.256224664449878,0.2373743910372257
28201,0.2449272291099187,0.23366705812215804
28301,0.2641921356389299,0.2331315643966198
28401,0.25029875567741694,0.23564043452739716
28501,0.2535207449173555,0.23819802269339563
28601,0.27623969043735414,0.24093936375379563
28701,0.28258679422079586,0.24340213128328322
28801,0.27505086547732355,0.24350044922828673
28901,0.2708138763770461,0.24081743359565735
29001,0.2734387507982552,0.2364861575126648
29101,0.26990510434880854,0.2342509575366974
29201,0.2692379275705665,0.2340799851536751
29301,0.27486568924188615,0.23609328076839448
29401,0.2956666578501463,0.23810148842334747
29501,0.269548262413498,0.24061074730157853
29601,0.27130308273043485,0.24097222665548323
29701,0.2808147515407531,0.2412743453145027
29801,0.2829710777658969,0.24141623816490174
29901,0.26624484058208764,0.24229727388620376
30001,0.2622181454399601,0.24159416778087617
30101,0.2723488522302825,0.2411670832157135
30201,0.2640847082540393,0.24035496641397477
30301,0.2712564389226958,0.2400802890777588
30401,0.27092254995703696,0.24028711206912995
30501,0.2795121333181858,0.24177958339452743
30601,0.2694293006334454,0.24317510253190994
30701,0.2772319696993567,0.24388742319345474
30801,0.27231002269387244,0.24203224338293075
30901,0.24583264802768826,0.23991966115236282
31001,0.25615326026011026,0.23763681532740594
31101,0.25673084761644716,0.2350426022410393
31201,0.266841197554674,0.23294371410608292
31301,0.2606089360537007,0.23134767895936967
31401,0.26148117622584105,0.23019726032614707
31501,0.27712993721961976,0.2294800549030304
31601,0.26654068046808244,0.2287848839044571
31701,0.27328218242824076,0.22983543209433555
31801,0.2719954074397683,0.23131474269628524
31901,0.27292756071388724,0.2323097601532936
32001,0.26750644569545984,0.23278429136872292
32101,0.253708018741291,0.23270089737176894
32201,0.26357294691205024,0.23297737711668015
32301,0.2673779509447515,0.23249389877915383
32401,0.2610561706408858,0.23202281521558762
32501,0.2613584134183824,0.23283722888827324
32601,0.275081635574752,0.2337227894425392
32701,0.24922175285369158,0.23492170372009277
32801,0.263501724930387,0.23614874069094657
32901,0.2661958097363182,0.23659454838633537
33001,0.2653697231334634,0.2362217869758606
33101,0.2666280119150877,0.23555635347366333
33201,0.25708709169328214,0.23362126888632775
33301,0.28190477342456577,0.23139247744083405
33401,0.2787276700846851,0.22987049354314804
33501,0.26879472112171354,0.2284244561970234
33601,0.27716901568472385,0.22742889721989631
33701,0.27749085694774983,0.2276022124171257
33801,0.2642429853821173,0.22931509220600127
33901,0.284235206477344,0.23054033590555192
34001,0.2682355170076713,0.23194311306476592
34101,0.2713426233321428,0.23259180948138236
34201,0.2670953820027411,0.23395864195227623
34301,0.276604775910452,0.2342771985888481
34401,0.2994067598193884,0.23267922019958495
34501,0.27584203555695713,0.23064903934001924
34601,0.2711093330765143,0.22821976487040518
34701,0.28092676282599566,0.2262671254813671
34801,0.2822234309539199,0.22457659602761268
34901,0.2846275620803237,0.2235653824031353
35001,0.2718363384157419,0.2231440450668335
35101,0.28498381717205046,0.22375738085508345
35201,0.2842859468400478,0.22531202297210692
35301,0.27933817581236364,0.226368662160635
35401,0.2910259563058615,0.2290005624771118
35501,0.28547118981778624,0.2315565803706646
35601,0.2848812173412996,0.23434325474500656
35701,0.2722004116032273,0.2363937817454338
35801,0.28786906190514566,0.2353259578168392
35901,0.28016315491273996,0.2338433711051941
36001,0.2916323324261233,0.23123224684000016
36101,0.283500090367347,0.22821154876351357
36201,0.3067286575853825,0.22641837093830108
36301,0.28769447946697474,0.22581268659830092
36401,0.2953936269775033,0.22771110102534295
36501,0.27952820895649494,0.23068017383217812
36601,0.27783357653114943,0.23517849562168122
36701,0.2769279139919206,0.24236714609861373
36801,0.27066368076410147,0.24824539929628373
36901,0.2687822365068132,0.2520163799524307
37001,0.2754001388723031,0.2508735040307045
37101,0.29917903314344585,0.2490522211909294
37201,0.28478107202555986,0.24488754187822342
37301,0.2915672814041376,0.24189656928777695
37401,0.2784574776791036,0.2418692093849182
37501,0.26845172372311354,0.2429538048863411
37601,0.2870718149088323,0.24586526556015015
37701,0.27105610378459094,0.24881411761045455
37801,0.27946603008806703,0.25126216201782225
37901,0.26608846675641834,0.25331228110790255
38001,0.2890066857311875,0.2534539027452469
38101,0.3044932326491922,0.25143302240371707
38201,0.27531189197879286,0.24937716512680053
38301,0.2841508275732398,0.24698934190273286
38401,0.2754456088781357,0.24425117781162262
38501,0.29868369225412605,0.24166669031381607
38601,0.2929133645325899,0.23976761718988418
38701,0.29110540358312426,0.23821852025985718
38801,0.3095423224657774,0.23511575102806093
38901,0.30832977343080564,0.2311053062081337
39001,0.3000317402519286,0.22682736176252366
39101,0.3053288029299467,0.2233863073706627
39201,0.3022379880843684,0.2215461209654808
39301,0.2957945092827082,0.2194128071129322
39401,0.3019596163660288,0.2163223182797432
39501,0.3085915369927883,0.2133750194132328
39601,0.3032824942499399,0.21229632343649865
39701,0.3091829738602042,0.2133073498904705
39801,0.29458476734906436,0.216165603441
39901,0.30054284004569054,0.2205364233016968
40001,0.3012160484261811,0.22564180748462678
40101,0.2973191286377609,0.23060556488633155
40201,0.2894947601497173,0.23580057656764983
40301,0.2841932794094086,0.24032325230836868
40401,0.31471284794211385,0.24431269408464432
40501,0.3069064448863268,0.24801246302127838
40601,0.30661487208604815,0.2567426914691925
40701,0.29287710075229406,0.2632500612974167
40801,0.30919359034597876,0.2657241383314133
40901,0.31093359558284284,0.26678427205085753
41001,0.293560218167305,0.2661705590724945
41101,0.3097169670167379,0.26243229920864103
41201,0.3098692769020796,0.25761660242080686
41301,0.31584404642872393,0.2538218982458115
41401,0.31625686500817535,0.24897726796865463
41501,0.3030135083377361,0.2449394749403
41601,0.31721264975667,0.24155837548971176
41701,0.3072854009836912,0.23739522423744203
41801,0.3047475542435423,0.2333115557551384
41901,0.3284847397025675,0.23170242750644685
42001,0.3335984210381284,0.2307545835018158
42101,0.2980990604277526,0.22997135816216469
42201,0.31721086343228816,0.23037421530485153
42301,0.28935051403343676,0.2331903235912323
42401,0.30593123786002396,0.23714776909351348
42501,0.3033977793842554,0.24135179985761643
42601,0.32211229380220174,0.2452719616472721
42701,0.3169412179887295,0.24914309285879135
42801,0.31560559620931744,0.24949365757703781
42901,0.3121257308222353,0.24468352354764938
43001,0.31570586726143957,0.23747313866615297
43101,0.3040911435753107,0.2304618640780449
43201,0.31452506256103513,0.2260242641210556
43301,0.320124088023603,0.22349354082345962
43401,0.32270344801843165,0.22232275755405426
43501,0.33609236196279524,0.2226550900697708
43601,0.3348310813009739,0.22380262981057167
43701,0.34964824086129664,0.22469705877900123
43801,0.3204684499144554,0.22691998397111893
43901,0.3148079293161631,0.22936972260475158
44001,0.3215462598115206,0.23281085486412048
44101,0.33797156605422496,0.2351887685894966
44201,0.34550179082900284,0.23774694423675538
44301,0.34717254160642624,0.2395130256175995
44401,0.34837234517931936,0.2405001292705536
44501,0.33497226173877714,0.2411031824350357
44601,0.3277784651301801,0.24021217136383058
44701,0.34346907087266443,0.2391008572459221
44801,0.33843716960400344,0.23684010434150696
44901,0.35790436680912974,0.2344511281490326
45001,0.3352706631615758,0.23393620669841766
45101,0.32098312449753286,0.23498985475301742
45201,0.3153575057908893,0.2370723457813263
45301,0.3513484622478485,0.2405279911637306
45401,0.35645036348435094,0.24447972135543825
45501,0.35768198748226276,0.24702549724578857
45601,0.34572767680585387,0.24789394357204436
45701,0.3220596932679415,0.2466129439353943
45801,0.32691045064032076,0.24699540889263152
45901,0.325114202812314,0.24755297985076904
46001,0.31360334449112415,0.24880487987995148
46101,0.3121531178355217,0.24952877500057222
46201,0.30835136281130837,0.2494717380642891
46301,0.3416284388490021,0.24876175428628922
46401,0.33435903182853943,0.24612060334682465
46501,0.31907311205156147,0.24287660175561904
46601,0.3540092134654522,0.2392818431019783
46701,0.3225791689507663,0.23598331997394562
46801,0.3284155052414164,0.23348524658679962
46901,0.33983316949903963,0.233235507273674
47001,0.3411846311867237,0.23226646896600722
47101,0.33742948165535924,0.2311665253996849
47201,0.353806086859107,0.23088675640821457
47301,0.3546934587091207,0.22934715646505355
47401,0.3536755607396364,0.22727046641111373
47501,0.3552393316149712,0.22466034960746764
47601,0.35713196389079094,0.223359042853117
47701,0.3669905613780022,0.22347064812779427
47801,0.3278552597910166,0.2246824538886547
47901,0.3293038229882717,0.22753001121878624
48001,0.32819659092724324,0.22938434385061265
48101,0.3529534967929125,0.2304594341635704
48201,0.32926895516514776,0.23077802311182022
48301,0.32794339593201877,0.22922903218269347
48401,0.342514895772934,0.22697983763217927
48501,0.3431434844791889,0.22687773163318634
48601,0.3408236931055784,0.2286478392958641
48701,0.3388986782461405,0.228232494699955
48801,0.3498362488865852,0.23034825156927108
48901,0.4011478810995817,0.23417084776163102
49001,0.33088716872036456,0.23965524567365645
49101,0.3475371402055025,0.24286994687318803
49201,0.3418371254578233,0.24579007457494736
49301,0.32634997453987596,0.24823017872571945
49401,0.3383868515986949,0.24789388694763184
49501,0.32204024120867253,0.24891003715991974
49601,0.32453009957969187,0.2490484344959259
49701,0.3414595752984285,0.24834594050645828
49801,0.32821491289157423,0.24758928644657135
49901,0.3342263707727194,0.24579411418437958
50001,0.35678105679098515,0.24318359477519988
50101,0.35433884912729263,0.2416775442957878
50201,0.3626181300334632,0.2401872199177742
50301,0.34313552909493444,0.23966887927055358
50401,0.3722388077754527,0.239693550658226
50501,0.3502151182577014,0.23887845482826234
50601,0.39084830771535634,0.23762381954193115
50701,0.35307164930701257,0.23688126460313796
50801,0.361101869893074,0.2368877880692482
50901,0.36860983458161356,0.23467482590675354
51001,0.3457016929924488,0.23232533322572707
51101,0.3239240906469524,0.2282920041024685
51201,0.32772260636389255,0.22558739615678788
51301,0.3217831604331732,0.2224908651649952
51401,0.3163965773560107,0.22150336444973945
51501,0.32873229847159235,0.22356894871592523
51601,0.36002769909203053,0.2269074764251709
51701,0.3685311902523041,0.23057338418364526
51801,0.3873869366839528,0.23308529956936835
51901,0.3553544172471389,0.2342202816903591
52001,0.37819467777013777,0.2344793354511261
52101,0.3809685329914093,0.23523366097807885
52201,0.38554098131973297,0.2366990716457367
52301,0.3782606299433857,0.24051476562023164
52401,0.40914486757810226,0.2451246133208275
52501,0.38266617141738535,0.25134125823974607
52601,0.36228056609913767,0.25767332079410554
52701,0.34133792707398536,0.26248688900470735
52801,0.352129131320864,0.2652180309534073
52901,0.33857982200682163,0.2661386707782745
53001,0.3392071809232235,0.2652412762880325
53101,0.3640536000728607,0.26418812181949614
53201,0.3577348632246256,0.26357244386672973
53301,0.36493592869341374,0.2643524238824844
53401,0.3817649885088205,0.26477346322536466
53501,0.36621816926300527,0.26618080406188965
53601,0.3549420952305198,0.2647299543380737
53701,0.37373317238092424,0.26184917743206026
53801,0.3881681609451771,0.26023311445713043
53901,0.39271477775871755,0.25948871314525607
54001,0.39286588205099104,0.25918291642665864
54101,0.3546450200617313,0.2569950673222542
54201,0.3628579388786573,0.25342835779190065
54301,0.3715738344579935,0.24828166670799257
54401,0.36537864342816173,0.2418228958964348
54501,0.36413503127992153,0.23588648215532304
54601,0.3666708895802498,0.23224172632694245
54701,0.3818379294872284,0.22925656995773316
54801,0.3519458674877882,0.22773359733819962
54901,0.3650852073013782,0.22661786383390425
55001,0.3635980092167854,0.2258962566792965
55101,0.35688789486289024,0.22365950993299485
55201,0.37114305032491685,0.22137853581905365
55301,0.37597438942492006,0.21930615165233613
55401,0.36962552626654505,0.2178074088037014
55501,0.3710840424478054,0.21704362767338753
55601,0.3657003728531301,0.2163062913775444
55701,0.36658819224834444,0.21527572028040887
55801,0.3589442746311426,0.2138734372496605
55901,0.36215076262652873,0.21232223695516586
56001,0.380646496835351,0.20991873701810837
56101,0.37606855122372507,0.2065003040254116
56201,0.35590351001918313,0.20413458482027053
56301,0.3530648520588875,0.20369403601288796
56401,0.36846408897824584,0.20457167634367943
56501,0.38471920874118803,0.20632705248594285
56601,0.33989388299733403,0.20822716213464737
56701,0.37075538275539877,0.21088733233213425
56801,0.35767743649315087,0.2144789748907089
56901,0.3440951285496354,0.21862686002850532
57001,0.35039198260307314,0.221753761947155
57101,0.34730308773368596,0.22490168867111207
57201,0.3655680554881692,0.22761899371743202
57301,0.40349615130126476,0.230292362844944
57401,0.3910914653301239,0.2329495635509491
57501,0.37696751725375655,0.23540597504377364
57601,0.3836834547907114,0.2380756228327751
57701,0.40320163963735106,0.24028273397684097
57801,0.3567715686678886,0.24245995231866838
57901,0.3743970577031374,0.24399443181753158
58001,0.3789720476210117,0.24566878257989883
58101,0.3764601027816534,0.2463949430346489
58201,0.3626145808160305,0.2471029241681099
58301,0.37233488406389953,0.24784816994667053
58401,0.3623299064159393,0.24683758721351623
58501,0.3981886336475611,0.2464222864508629
58601,0.39014285177737473,0.24476535158157348
58701,0.38012862320914864,0.24282834334373474
58801,0.41292756786197427,0.23942713505029678
58901,0.4038224064983428,0.23659829326868057
59001,0.3883745603069663,0.2342775842666626
59101,0.41441285074874756,0.2337340806365013
59201,0.3843047085732222,0.23554364894628524
59301,0.42665559916198253,0.23762462595701217
59401,0.42078064762949946,0.23869173355102538
59501,0.42569700182899833,0.23895261301994325
59601,0.39401346710026264,0.23790332825183869
59701,0.4184451932489872,0.23752476184368135
59801,0.4011633451849222,0.23819212141036988
59901,0.4135111204624176,0.23935414432287216
60001,0.3949087390959263,0.23911684118509294
60101,0.4003745507121086,0.23845173515081405
60201,0.38497058052271604,0.2387086631655693
60301,0.40435379247665404,0.23912393972873688
60401,0.3684157386109233,0.23922086067199708
60501,0.38195472762584687,0.23932436084747313
60601,0.36973536186404526,0.2369178759455681
60701,0.42511927616968753,0.23464140008687973
60801,0.37489358257055283,0.2318769800901413
60901,0.37725473928079006,0.22949411178827286
61001,0.41411538066267967,0.22887541695833205
61101,0.4176563039958477,0.22793690356016158
61201,0.38867071802467107,0.2292948986649513
61301,0.40469157031066716,0.2302388107895851
61401,0.40549348174631594,0.2300115362048149
61501,0.4212496489830315,0.22979084850549697
61601,0.39591604232415556,0.22932192505598067
61701,0.38818581726099366,0.22836195052862168
61801,0.3918579172912985,0.2286910182237625
61901,0.429820694637415,0.229239007627964
62001,0.40719693523943423,0.2301458257317543
62101,0.40969713347554204,0.2322481227040291
62201,0.41045403012633325,0.23424302204847336
62301,0.4011428466260433,0.24036724727153777
62401,0.3830664771258831,0.24777247354984283
62501,0.3725475235745311,0.2549958584308624
62601,0.3773604173511267,0.26058914706707
62701,0.4176319544672966,0.2630471034765244
62801,0.38170614762306215,0.260482475066185
62901,0.4111529865384102,0.25706675511598587
63001,0.4351687991410494,0.2520685383558273
63101,0.399348539558053,0.2462901128768921
63201,0.40648799629509447,0.24050636085271834
63301,0.44022329885959627,0.2345544314146042
63401,0.397318399374187,0.22990504989624022
63501,0.3893236998856068,0.2272075225710869
63601,0.3872573279798031,0.22534947006702424
63701,0.3944083398401737,0.22356329325437546
63801,0.43292755798995497,0.22407192069292067
63901,0.43955716333389283,0.22502470329999924
64001,0.4474412241518497,0.2259893543124199
64101,0.4556284818559885,0.2270359780907631
64201,0.41999950585961343,0.2282239993929863
64301,0.425941051864624,0.23089978041648865
64401,0.42446574130654335,0.23380752511024475
64501,0.4197602957248688,0.23788651714324952
64601,0.3822842457294464,0.24106016317605972
64701,0.44382624022960665,0.2440216577410698
64801,0.4024547695338726,0.24563186049461364
64901,0.4070072226732969,0.24677272837162018
65001,0.4289170757800341,0.24769174798727037
65101,0.4113791589796543,0.24729898413419724
65201,0.41158056087493894,0.24630693913698196
65301,0.4421417571723461,0.244296051132679
65401,0.4157596445560455,0.2401724167585373
65501,0.4081680095732212,0.23613649611473084
65601,0.397996620619297,0.23226633396148683
65701,0.3830413056954741,0.22976477632522582
65801,0.3960004586845636,0.22962253850698472
65901,0.4023745335966349,0.22983730002641678
66001,0.421150185662508,0.2301910488843918
66101,0.43332224385142326,0.23107334656715392
66201,0.4239757367276121,0.23033586571216583
66301,0.41127381882965564,0.22857318366765975
66401,0.40258287605047227,0.22784972701072692
66501,0.38901076425611975,0.2274958494901657
66601,0.402992583155632,0.2273473112106323
66701,0.41817235277891157,0.22694206417798996
66801,0.4041842821776867,0.22753997349739075
66901,0.4253646118760109,0.22818396508693695
