t,tr_nll,st_nll
101,0.3648855618238449,2.254093938446045
201,0.2839801905274391,2.199656079483032
301,0.22648398141264917,2.177236309051514
401,0.19960010541379453,2.1836231800079346
501,0.20007719920277595,2.0857982349395754
601,0.17310699492767453,1.9696356845855714
701,0.1526903812110424,1.8039296962738036
801,0.14237000299841165,1.6032898761749268
901,0.13428910648971795,1.4100764610290528
